hmis_id,hmis_code,hmis_name,hmis_section,hmis_section_id,dhis2_dataElement_id,dhis2_code,dhis2_name,dhis2_shortName,dhis2_dataset,dhis2_categoryCombo_id,dhis2_categoryOptionCombo_id,dhis2_categoryOptionCombo_name
577,"033B-CD21","033B-CD21. Macerated Still births - Deaths","","","DhOt8NQIwPC","033B-CD21","033B-CD21. Macerated Still births - Deaths","033B-CD21. Macerated Still births - Deaths","HMIS 033b - Weekly Epidemiological Surveillance Report","bjDvmb4bfuf","HllvX50cXC0","default"
578,"033B-CD22A","033B-CD22a. Fresh Still Birth - Cases","","","BAGYJJ2kER5","033B-CD22A","033B-CD22a. Fresh Still Birth - Cases","033B-CD22a. Fresh Still Birth - Cases","HMIS 033b - Weekly Epidemiological Surveillance Report","bjDvmb4bfuf","HllvX50cXC0","default"
579,"033B-CD22B","033B-CD22b. Fresh Still Birth - Deaths","","","cjxTr4s8jLS","033B-CD22B","033B-CD22b. Fresh Still Birth - Deaths","033B-CD22b. Fresh Still Birth - Deaths","HMIS 033b - Weekly Epidemiological Surveillance Report","bjDvmb4bfuf","HllvX50cXC0","default"
580,"033B-CD22C","033B-CD22c. Fresh Still Birth - Tested Cases","Laboratory Tests","10.0","ttLLZI3y7dV","033B-CD22C","033B-CD22c. Fresh Still Birth - Tested Cases","033B-CD22c. Fresh Still Birth - Tested Cases","HMIS 033b - Weekly Epidemiological Surveillance Report","bjDvmb4bfuf","HllvX50cXC0","default"
581,"033B-CD22D","033B-CD22d. Fresh Still Birth - Positive Cases","","","eHbUBwR90GZ","033B-CD22D","033B-CD22d. Fresh Still Birth - Positive Cases","033B-CD22d. Fresh Still Birth - Positive Cases","HMIS 033b - Weekly Epidemiological Surveillance Report","bjDvmb4bfuf","HllvX50cXC0","default"
582,"033B-CD23A","033B-CD23a. Early Neonatal deaths 0-7 days - Cases","","","FetaBXvYhS3","033B-CD23A","033B-CD23a. Early Neonatal deaths 0-7 days - Cases","033B-CD23a. Early Neonatal deaths 0-7 days - Cases","HMIS 033b - Weekly Epidemiological Surveillance Report","bjDvmb4bfuf","HllvX50cXC0","default"
583,"033B-CD23B","033B-CD23b. Early Neonatal deaths 0-7 days - Deaths","","","K1a7iJilOXE","033B-CD23B","033B-CD23b. Early Neonatal deaths 0-7 days - Deaths","033B-CD23b. Early Neonatal deaths  - Deaths","HMIS 033b - Weekly Epidemiological Surveillance Report","bjDvmb4bfuf","HllvX50cXC0","default"
584,"033B-CD23c","033B-CD23c. Early Neonatal deaths 0-7 days- Tested Cases","Laboratory Tests","10.0","rMownTce2ng","033B-CD23c","033B-CD23c. Early Neonatal deaths 0-7 days- Tested Cases","033B-CD23c. Early Neonatal deaths- Tested Cases","HMIS 033b - Weekly Epidemiological Surveillance Report","bjDvmb4bfuf","HllvX50cXC0","default"
585,"033B-CD23D","033B-CD23d. Early Neonatal deaths 0-7 days - Positive Cases","","","OB5e6jGNJXp","033B-CD23D","033B-CD23d. Early Neonatal deaths 0-7 days - Positive Cases","033B-CD23d. Early Neonatal deaths - Positive Cases","HMIS 033b - Weekly Epidemiological Surveillance Report","bjDvmb4bfuf","HllvX50cXC0","default"
586,"033B-CD23e","033B-CD23e. Other   Cases 2 (Positive)","","","PXpurC3DuqV","033B-CD23e","033B-CD23e. Other   Cases 2 (Positive)","033B-CD23e. Other Cases 2 (Positive)","","bjDvmb4bfuf","HllvX50cXC0","default"
587,"033B-CD24b_2019","033B-CD24b_2019. Other   Cases 3 (Total)","","","xq5OBxyW2RT","033B-CD24b_2019","033B-CD24b_2019. Other   Cases 3 (Total)","033B-CD24b_2019. Other Cases 3 (Total)","","bjDvmb4bfuf","HllvX50cXC0","default"
588,"033B-CD24c","033B-CD24c. Other   Cases 3 (Deaths)","","","pBIJgpcfNLd","033B-CD24c","033B-CD24c. Other   Cases 3 (Deaths)","033B-CD24c. Other Cases 3 (Deaths)","","bjDvmb4bfuf","HllvX50cXC0","default"
589,"033B-CD24d","033B-CD24d. Other   Cases 3 (Tested)","Laboratory Tests","10.0","V1DQ2oC14rF","033B-CD24d","033B-CD24d. Other   Cases 3 (Tested)","033B-CD24d. Other Cases 3 (Tested)","","bjDvmb4bfuf","HllvX50cXC0","default"
590,"033B-CD24e","033B-CD24e. Other   Cases 3 (Positive)","","","OTneFVG5WmQ","033B-CD24e","033B-CD24e. Other   Cases 3 (Positive)","033B-CD24e. Other Cases 3 (Positive)","","bjDvmb4bfuf","HllvX50cXC0","default"
591,"033B-CD26A","033B-CD26a. Anthrax (human) - Cases","","","Ig9GOExKMCj","033B-CD26A","033B-CD26a. Anthrax (human) - Cases","033B-CD26a. Anthrax (human) - Cases","HMIS 033b - Weekly Epidemiological Surveillance Report","bjDvmb4bfuf","HllvX50cXC0","default"
592,"033B-CD26B","033B-CD26b. Anthrax (human) - Deaths","","","ziOPuxGVvy4","033B-CD26B","033B-CD26b. Anthrax (human) - Deaths","033B-CD26b. Anthrax (human) - Deaths","HMIS 033b - Weekly Epidemiological Surveillance Report","bjDvmb4bfuf","HllvX50cXC0","default"
593,"033B-CD27A","033B-CD27a. Leprosy  - Cases","","","gVD6Lg4DMlg","033B-CD27A","033B-CD27a. Leprosy  - Cases","033B-CD27a. Leprosy - Cases","HMIS 033b - Weekly Epidemiological Surveillance Report","bjDvmb4bfuf","HllvX50cXC0","default"
594,"033B-CD27B","033B-CD27b. Leprosy  - Deaths","","","zu476tUSnX1","033B-CD27B","033B-CD27b. Leprosy  - Deaths","033B-CD27b. Leprosy - Deaths","HMIS 033b - Weekly Epidemiological Surveillance Report","bjDvmb4bfuf","HllvX50cXC0","default"
595,"033B-EP01a","033B-EP01a. Chikungunya  - Cases","","","tmQu1Cj3fGA","033B-EP01a","033B-EP01a. Chikungunya  - Cases","033B-EP01a. Chikungunya - Cases","HMIS 033b - Weekly Epidemiological Surveillance Report","bjDvmb4bfuf","HllvX50cXC0","default"
596,"033B-EP01b","033B-EP01b. Chikungunya  - Deaths","","","VoSw3fI4KyA","033B-EP01b","033B-EP01b. Chikungunya  - Deaths","033B-EP01b. Chikungunya - Deaths","HMIS 033b - Weekly Epidemiological Surveillance Report","bjDvmb4bfuf","HllvX50cXC0","default"
597,"033B-EP01C","033B-EP01c. Chikungunya  - Tested Cases","Laboratory Tests","10.0","WomwUxNf0tN","033B-EP01C","033B-EP01c. Chikungunya  - Tested Cases","033B-EP01c. Chikungunya - Tested Cases","HMIS 033b - Weekly Epidemiological Surveillance Report","bjDvmb4bfuf","HllvX50cXC0","default"
598,"033B-EP01D","033B-EP01d. Chikungunya  - Positive Cases","","","xO5vaUghW0w","033B-EP01D","033B-EP01d. Chikungunya  - Positive Cases","033B-EP01d. Chikungunya - Positive Cases","HMIS 033b - Weekly Epidemiological Surveillance Report","bjDvmb4bfuf","HllvX50cXC0","default"
599,"033B-EP02a","033B-EP02a. Dengue  - Cases","","","gmlHXYSmQSh","033B-EP02a","033B-EP02a. Dengue  - Cases","033B-EP02a. Dengue - Cases","HMIS 033b - Weekly Epidemiological Surveillance Report","bjDvmb4bfuf","HllvX50cXC0","default"
600,"033B-EP02b","033B-EP02b. Dengue  - Deaths","","","UxdBlLBgs7F","033B-EP02b","033B-EP02b. Dengue  - Deaths","033B-EP02b. Dengue - Deaths","HMIS 033b - Weekly Epidemiological Surveillance Report","bjDvmb4bfuf","HllvX50cXC0","default"
601,"033B-EP02C","033B-EP02c. Dengue  - Tested Cases","Laboratory Tests","10.0","wYxBz4p5d5X","033B-EP02C","033B-EP02c. Dengue  - Tested Cases","033B-EP02c. Dengue - Tested Cases","HMIS 033b - Weekly Epidemiological Surveillance Report","bjDvmb4bfuf","HllvX50cXC0","default"
602,"033B-EP02D","033B-EP02d. Dengue  - Positive Cases","","","tm9e1rHaaKX","033B-EP02D","033B-EP02d. Dengue  - Positive Cases","033B-EP02d. Dengue - Positive Cases","HMIS 033b - Weekly Epidemiological Surveillance Report","bjDvmb4bfuf","HllvX50cXC0","default"
603,"033B-EP03a","033B-EP03a. Influenza like illness - Cases","","","nuZeHkDfuay","033B-EP03a","033B-EP03a. Influenza like illness - Cases","033B-EP03a. Influenza like illness - Cases","HMIS 033b - Weekly Epidemiological Surveillance Report","bjDvmb4bfuf","HllvX50cXC0","default"
604,"033B-EP03b","033B-EP03b. Influenza like illness - Deaths","","","AbykqmBJSVM","033B-EP03b","033B-EP03b. Influenza like illness - Deaths","033B-EP03b. Influenza like illness - Deaths","HMIS 033b - Weekly Epidemiological Surveillance Report","bjDvmb4bfuf","HllvX50cXC0","default"
605,"033B-EP03C","033B-EP03c. Influenza like illness - Tested Cases","Laboratory Tests","10.0","Dc8L3OlZnop","033B-EP03C","033B-EP03c. Influenza like illness - Tested Cases","033B-EP03c. Influenza like illness - Tested Cases","HMIS 033b - Weekly Epidemiological Surveillance Report","bjDvmb4bfuf","HllvX50cXC0","default"
606,"033B-EP03D","033B-EP03d. Influenza like illness - Positive Cases","","","fPNuh5yE3zQ","033B-EP03D","033B-EP03d. Influenza like illness - Positive Cases","033B-EP03d. Influenza like illness - +ve Cases","HMIS 033b - Weekly Epidemiological Surveillance Report","bjDvmb4bfuf","HllvX50cXC0","default"
607,"033B-EP04A","033B-EP04a. Acute viral hepatitis  - Cases","","","PFsQquUC9iA","033B-EP04A","033B-EP04a. Acute viral hepatitis  - Cases","033B-EP04a. Acute viral hepatitis - Cases","HMIS 033b - Weekly Epidemiological Surveillance Report","bjDvmb4bfuf","HllvX50cXC0","default"
608,"033B-EP04B","033B-EP04b. Acute viral hepatitis  - Deaths","","","XKbzk0fxykF","033B-EP04B","033B-EP04b. Acute viral hepatitis  - Deaths","033B-EP04b. Acute viral hepatitis - Deaths","HMIS 033b - Weekly Epidemiological Surveillance Report","bjDvmb4bfuf","HllvX50cXC0","default"
609,"033B-EP04C","033B-EP04c. Acute viral hepatitis  - Tested Cases","Laboratory Tests","10.0","MPmVdTjMsGD","033B-EP04C","033B-EP04c. Acute viral hepatitis  - Tested Cases","033B-EP04c. Acute viral hepatitis - Tested Cases","HMIS 033b - Weekly Epidemiological Surveillance Report","bjDvmb4bfuf","HllvX50cXC0","default"
610,"033B-EP04D","033B-EP04d. Acute viral hepatitis  - Positive Cases","","","s7tpauXRlsP","033B-EP04D","033B-EP04d. Acute viral hepatitis  - Positive Cases","033B-EP04d. Acute viral hepatitis - Positive Cases","HMIS 033b - Weekly Epidemiological Surveillance Report","bjDvmb4bfuf","HllvX50cXC0","default"
611,"033B-GP01","033B-GP01. No. of samples tested","Laboratory Tests","10.0","znU5JG92MCa","033B-GP01","033B-GP01. No. of samples tested","033B-GP01. No. of samples tested","HMIS 033b - Weekly Epidemiological Surveillance Report","bjDvmb4bfuf","HllvX50cXC0","default"
612,"033B-GP02","033B-GP02. No. of samples rejected","","","gDHZ6DRyDQ1","033B-GP02","033B-GP02. No. of samples rejected","033B-GP02. No. of samples rejected","HMIS 033b - Weekly Epidemiological Surveillance Report","bjDvmb4bfuf","HllvX50cXC0","default"
613,"033B-GP03","033B-GP03. Total MTB detected","Tuberculosis","1.3.3","GEI030y9HIt","033B-GP03","033B-GP03. Total MTB detected","033B-GP03. Total MTB detected","HMIS 033b - Weekly Epidemiological Surveillance Report","bjDvmb4bfuf","HllvX50cXC0","default"
614,"033B-GP04","033B-GP04. Total No. Rif R","","","EWmqTwV0prl","033B-GP04","033B-GP04. Total No. Rif R","033B-GP04. Total No. Rif R","HMIS 033b - Weekly Epidemiological Surveillance Report","bjDvmb4bfuf","HllvX50cXC0","default"
615,"033B-GP05","033B-GP05. No. of errors/invalid results","","","k42yhRI4k1O","033B-GP05","033B-GP05. No. of errors/invalid results","033B-GP05. No. of errors/invalid results","HMIS 033b - Weekly Epidemiological Surveillance Report","bjDvmb4bfuf","HllvX50cXC0","default"
616,"033B-GP06","033B-GP06. No. of GeneXpert modules working","","","eH41w0o5oXd","033B-GP06","033B-GP06. No. of GeneXpert modules working","033B-GP06. No. of GeneXpert modules working","HMIS 033b - Weekly Epidemiological Surveillance Report","bjDvmb4bfuf","HllvX50cXC0","default"
617,"033B-GP07","033B-GP07. No. of catridges remaining","","","eG1MxlXVd5o","033B-GP07","033B-GP07. No. of catridges remaining","033B-GP07. No. of catridges remaining","HMIS 033b - Weekly Epidemiological Surveillance Report","bjDvmb4bfuf","HllvX50cXC0","default"
618,"033B-HI01a","033B-HI01a. Diarrhoea with dehydration <5  - Cases","","","RfixCHVUdXe","033B-HI01a","033B-HI01a. Diarrhoea with dehydration <5  - Cases","033B-HI01a. Diarrhoea with dehydration<5 - Cases","HMIS 033b - Weekly Epidemiological Surveillance Report","bjDvmb4bfuf","HllvX50cXC0","default"
619,"033B-HI01b","033B-HI01b. Diarrhoea with dehydration <5  - Deaths","","","xECOmwMTL2v","033B-HI01b","033B-HI01b. Diarrhoea with dehydration <5  - Deaths","033B-HI01b. Diarrhoea with dehydration<5 - Deaths","HMIS 033b - Weekly Epidemiological Surveillance Report","bjDvmb4bfuf","HllvX50cXC0","default"
620,"033B-HI01C","033B-HI01c. Diarrhoea with dehydration <5  - Tested Cases","Laboratory Tests","10.0","CpSfJhYNElO","033B-HI01C","033B-HI01c. Diarrhoea with dehydration <5  - Tested Cases","033B-HI01c. Diarrhoea&dehydration<5 -Tested Cases","HMIS 033b - Weekly Epidemiological Surveillance Report","bjDvmb4bfuf","HllvX50cXC0","default"
621,"033B-HI01D","033B-HI01d. Diarrhoea with dehydration <5  - Positive Cases","","","jwWsooJYoc2","033B-HI01D","033B-HI01d. Diarrhoea with dehydration <5  - Positive Cases","033B-HI01d. Diarrhoea&dehydration<5 - +ve Cases","HMIS 033b - Weekly Epidemiological Surveillance Report","bjDvmb4bfuf","HllvX50cXC0","default"
622,"033B-HI02a","033B-HI02a. Severe pneumonia <5  - Cases","","","tsJBUFW2Vjm","033B-HI02a","033B-HI02a. Severe pneumonia <5  - Cases","033B-HI02a. Severe pneumonia <5 - Cases","HMIS 033b - Weekly Epidemiological Surveillance Report","bjDvmb4bfuf","HllvX50cXC0","default"
623,"033B-HI02b","033B-HI02b. Severe pneumonia <5  - Deaths","","","hEvz6VY4COC","033B-HI02b","033B-HI02b. Severe pneumonia <5  - Deaths","033B-HI02b. Severe pneumonia <5 - Deaths","HMIS 033b - Weekly Epidemiological Surveillance Report","bjDvmb4bfuf","HllvX50cXC0","default"
624,"033B-HI02C","033B-HI02c. Severe pneumonia <5  - Tested Cases","Laboratory Tests","10.0","acptccbxOOc","033B-HI02C","033B-HI02c. Severe pneumonia <5  - Tested Cases","033B-HI02c. Severe pneumonia <5 - Tested Cases","HMIS 033b - Weekly Epidemiological Surveillance Report","bjDvmb4bfuf","HllvX50cXC0","default"
625,"033B-HI02D","033B-HI02d. Severe pneumonia <5  - Positive Cases","","","EOIGhVK6KIN","033B-HI02D","033B-HI02d. Severe pneumonia <5  - Positive Cases","033B-HI02d. Severe pneumonia <5 - Positive Cases","HMIS 033b - Weekly Epidemiological Surveillance Report","bjDvmb4bfuf","HllvX50cXC0","default"
626,"033B-HI03a","033B-HI03a. Human African Trypanosomiasis  - Cases","","","WyzgqD4h6iX","033B-HI03a","033B-HI03a. Human African Trypanosomiasis  - Cases","033B-HI03a. Human African Trypanosomiasis -Cases","HMIS 033b - Weekly Epidemiological Surveillance Report","bjDvmb4bfuf","HllvX50cXC0","default"
627,"033B-HI03b","033B-HI03b. Human African Trypanosomiasis  - Deaths","","","FkGVLorWpy5","033B-HI03b","033B-HI03b. Human African Trypanosomiasis  - Deaths","033B-HI03b. Human African Trypanosomiasis -Deaths","HMIS 033b - Weekly Epidemiological Surveillance Report","bjDvmb4bfuf","HllvX50cXC0","default"
628,"033B-HI03C","033B-HI03c. Human African Trypanosomiasis  - Tested Cases","Laboratory Tests","10.0","iiH8zHPLzUw","033B-HI03C","033B-HI03c. Human African Trypanosomiasis  - Tested Cases","033B-HI03c. H.African Trypanosomiasis-Tested Cases","HMIS 033b - Weekly Epidemiological Surveillance Report","bjDvmb4bfuf","HllvX50cXC0","default"
629,"033B-HI03D","033B-HI03d. Human African Trypanosomiasis  - Positive Cases","","","SlTLufgWBGd","033B-HI03D","033B-HI03d. Human African Trypanosomiasis  - Positive Cases","033B-HI03c. H.African Trypanosomiasis- +ve Cases","HMIS 033b - Weekly Epidemiological Surveillance Report","bjDvmb4bfuf","HllvX50cXC0","default"
